date,actual_return,normal_var,normal_cvar,normal_breach,student_t_var,student_t_cvar,student_t_breach,historical_var,historical_cvar,historical_breach
2022-06-23,0.1122552730488181,-0.10555463324839214,-0.13088940955821585,False,-0.1021186662786019,-0.13490488658921088,False,-0.10086657447268446,-0.14162338808304192,False
2022-06-24,0.1005187414475545,-0.10588530672286646,-0.13140655402631954,False,-0.10264009534894113,-0.13538495516307136,False,-0.10086657447268446,-0.14162338808304192,False
2022-06-25,0.002856844542329,-0.10600228216951824,-0.13157165536715626,False,-0.1027973438231346,-0.1356243423670738,False,-0.10086657447268446,-0.14162338808304192,False
2022-06-26,-0.0715914208380107,-0.10583201930614486,-0.13139287265290278,False,-0.10255586094335034,-0.13547886080989055,False,-0.10086657447268446,-0.14162338808304192,False
2022-06-27,-0.0245798350102352,-0.10638591496633203,-0.13200129713176464,False,-0.10328691306529011,-0.1359034732488107,False,-0.10086657447268446,-0.14162338808304192,False
2022-06-28,-0.0847595957371138,-0.10643420445510374,-0.13205305709650478,False,-0.10335551345477076,-0.13593982719914074,False,-0.10086657447268446,-0.14162338808304192,False
2022-06-29,-0.0419868141407865,-0.10707271557060888,-0.13277614537098453,False,-0.10415845134177834,-0.1364143553474268,False,-0.10086657447268446,-0.14162338808304192,False
2022-06-30,-0.0084635699108962,-0.10692998725019616,-0.13243364127807963,False,-0.10393262395891628,-0.13599772241413918,False,-0.10086657447268446,-0.14162338808304192,False
2022-07-01,-0.0236591661760832,-0.10688460498804113,-0.13228904569866254,False,-0.10378580572091739,-0.13608188251491637,False,-0.10086657447268446,-0.14162338808304192,False
2022-07-02,0.0168177606935004,-0.10703856335654026,-0.1324263937068663,False,-0.10397435637710893,-0.13632607970635513,False,-0.10086657447268446,-0.14162338808304192,False
2022-07-03,0.0007947698072117,-0.10701836404999641,-0.1324115083155435,False,-0.1039533362303906,-0.13627702805272168,False,-0.10086657447268446,-0.14162338808304192,False
2022-07-04,0.0969563375145474,-0.10706116848295211,-0.13244251160017356,False,-0.10399733592841107,-0.1363822700771995,False,-0.10086657447268446,-0.14162338808304192,False
2022-07-05,-0.0385047712717764,-0.10730041337729718,-0.13280242575968323,False,-0.10437406322396661,-0.13670823010059438,False,-0.10086657447268446,-0.14162338808304192,False
2022-07-06,0.0463179103026726,-0.1072065107054127,-0.13269650924104842,False,-0.10424913461347085,-0.13665288595149397,False,-0.10086657447268446,-0.14162338808304192,False
2022-07-07,0.0382295100090064,-0.10652238372132525,-0.13196959972167627,False,-0.10342501175270515,-0.13598767409306095,False,-0.10086657447268446,-0.14162338808304192,False
2022-07-08,-0.0060305206797187,-0.10648303242073281,-0.1318997244462171,False,-0.10334028006834477,-0.13600042630706383,False,-0.10086657447268446,-0.14162338808304192,False
2022-07-09,-0.0056250420833964,-0.10655362498288223,-0.1319550240578603,False,-0.10341859971648504,-0.13616130174928937,False,-0.10086657447268446,-0.14162338808304192,False
2022-07-10,-0.0367664632851555,-0.10646371090486759,-0.13186089250528513,False,-0.10329106915244607,-0.13608287515175368,False,-0.10086657447268446,-0.14162338808304192,False
2022-07-11,-0.0922533160058376,-0.10670387683764118,-0.13208950211989695,False,-0.1035983190171554,-0.13640571362608914,False,-0.10086657447268446,-0.14162338808304192,False
2022-07-12,-0.0213234402828475,-0.10747503851244475,-0.13295798711697498,False,-0.10454422034813228,-0.13701076549068436,False,-0.10086657447268446,-0.14162338808304192,False
2022-07-13,0.0636653518722022,-0.10748303435371351,-0.13286705143044159,False,-0.10447255621040274,-0.13718320336413384,False,-0.10086657447268446,-0.14162338808304192,False
2022-07-14,0.0610275969931248,-0.10729162041084324,-0.13259246959823004,False,-0.10419782544005514,-0.13683037414992943,False,-0.10086657447268446,-0.14162338808304192,False
2022-07-15,0.0082686988827784,-0.10734046887655782,-0.13269678893531744,False,-0.10432242986697429,-0.13675250790898327,False,-0.10086657447268446,-0.14162338808304192,False
2022-07-16,0.0560789614975772,-0.10706516925117665,-0.1324053703933206,False,-0.10394345720522194,-0.13651700953793314,False,-0.10086657447268446,-0.14162338808304192,False
2022-07-17,-0.0237652483396237,-0.10689966729300142,-0.13216288784609248,False,-0.10368832704911075,-0.13625498776376282,False,-0.10086657447268446,-0.14162338808304192,False
2022-07-18,0.123993599190798,-0.1068226081054447,-0.1320784047178358,False,-0.10357856318928918,-0.13620758878620207,False,-0.10086657447268446,-0.14162338808304192,False
2022-07-19,0.0260312195137999,-0.10723683632419313,-0.13272834907440653,False,-0.10417250199024836,-0.13693679327919875,False,-0.10086657447268446,-0.14162338808304192,False
2022-07-20,-0.0645376545579666,-0.1069884403268132,-0.13248135559551452,False,-0.10384275634170226,-0.1366493849882621,False,-0.10086657447268446,-0.14162338808304192,False
2022-07-21,0.0257253631028114,-0.10731856912594814,-0.13285345272741805,False,-0.10428204777075281,-0.13684850841924806,False,-0.10086657447268446,-0.14162338808304192,False
2022-07-22,-0.061399017839232,-0.10727677951933279,-0.13282499359517666,False,-0.10424172405559302,-0.13673791965672683,False,-0.10086657447268446,-0.14162338808304192,False
2022-07-23,-0.0143203490030677,-0.10756435454536363,-0.13314873305449357,False,-0.10462467385193133,-0.13692052118855125,False,-0.10086657447268446,-0.14162338808304192,False
2022-07-24,0.0238292765869373,-0.10763179608542724,-0.1331617432656588,False,-0.10465636423519087,-0.13715405654489293,False,-0.10086657447268446,-0.14162338808304192,False
2022-07-25,-0.1106290209813468,-0.10752951551018015,-0.13307177359139985,True,-0.10453202609503291,-0.13697749701964093,True,-0.10086657447268446,-0.14162338808304192,True
2022-07-26,-0.0142972116814294,-0.10852514364121929,-0.13421250004284327,False,-0.10567708947675292,-0.13786075899914316,False,-0.10608673791049622,-0.1422586724286154,False
2022-07-27,0.1077398254278944,-0.10798207238119088,-0.13359793410758963,False,-0.10498299387590561,-0.13747420922899403,False,-0.10608673791049622,-0.1422586724286154,False
2022-07-28,0.0610489769535766,-0.10824433053513734,-0.13403783991080762,False,-0.105411076820562,-0.13779985125577748,False,-0.10608673791049622,-0.1422586724286154,False
2022-07-29,-0.0216652465996917,-0.10720179075245052,-0.13290517989852432,False,-0.10428630007191186,-0.13670220939309155,False,-0.10086657447268446,-0.14149680308922588,False
2022-07-30,0.0426962633571013,-0.10711977966029816,-0.13268326956799867,False,-0.1040915260880412,-0.13666493533591773,False,-0.10086657447268446,-0.14149680308922588,False
2022-07-31,-0.0314730633278371,-0.10711021037438542,-0.13270158347817312,False,-0.10411245100936181,-0.13655489932336623,False,-0.10086657447268446,-0.14149680308922588,False
2022-08-01,-0.0145802342553758,-0.10727213411348782,-0.13281336086677573,False,-0.10427457338463922,-0.13686321473531982,False,-0.10086657447268446,-0.14149680308922588,False
2022-08-02,-0.0498497601796405,-0.10684459586844833,-0.13233265482473494,False,-0.10371175987679537,-0.13659001351594569,False,-0.10086657447268446,-0.14149680308922588,False
2022-08-03,-0.0309118729125172,-0.10718909040816882,-0.1326863046821997,False,-0.10416793611927734,-0.13693997095449548,False,-0.10086657447268446,-0.14149680308922588,False
